BarcodeID,TripID,Region,Reach,Date,SampleNumber,RiverMile,DepthTotal,DepthSample,DepthIntegrated,GearID,TimeDay,TimeBegin,TimeElapsed,SuspendedLoad,Collector,FmUse,FiltrationEfficiency,Distance,Velocity,Volume,FlagStrange,FlagDelete,EntererSample,Processor,ProcessDate,ProcessTime,QAQC,Checker,EntererSpecimen,Notes
D01721,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,12,-7.5,21.5,,TRUE,3,Day,14:22:55,185,,,Net,0.9366,78.71,0.43,5.75,FALSE,FALSE,,IngramA,,0.27,FALSE,,,HFE Lagrangian sampling.
D01722,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,13,-7,34.5,,TRUE,3,Day,14:35:52,180,,,Net,0.9247,72.01,0.4,5.26,FALSE,FALSE,,IngramA,,0.22,FALSE,,,HFE Lagrangian sampling.
D01723,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,14,-6.5,31.5,,TRUE,3,Day,14:47:38,183,,,Net,1.6733,72.87,0.4,5.32,TRUE,FALSE,,IngramA,,0.13,FALSE,,,HFE Lagrangian sampling. Net flowmeter distance greater than bomb flowmeter distance verified (2017-06-27 JDM).
D01724,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,15,-6,16,,TRUE,3,Day,14:59:05,188,,,Net,0.9332,100.31,0.53,7.32,FALSE,FALSE,,IngramA,,0.15,FALSE,,,HFE Lagrangian sampling.
D01725,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,16,-5.5,24,,TRUE,3,Day,15:10:26,182,,,Net,0.9141,141.49,0.78,10.33,FALSE,FALSE,,IngramA,,0.13,FALSE,,,HFE Lagrangian sampling.
D01726,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,17,-4.9,19,,TRUE,3,Day,15:21:03,185,,,Net,0.9586,128.18,0.69,9.36,FALSE,FALSE,,IngramA,,0.22,FALSE,,,HFE Lagrangian sampling.
D01727,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,18,-4,15,,TRUE,3,Day,15:31:36,198,,,Net,0.9691,287.27,1.45,20.97,FALSE,FALSE,,IngramA,,0.48,FALSE,,,HFE Lagrangian sampling.
D01728,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,19,-3.5,14.5,,TRUE,3,Day,15:43:47,180,,,Net,0.9332,125.97,0.7,9.2,FALSE,FALSE,,IngramA,,0.18,FALSE,,,HFE Lagrangian sampling.
D01729,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,20,-2.9,36.5,,TRUE,3,Day,16:02:21,181,,,Net,0.9351,98.78,0.55,7.21,FALSE,FALSE,,GarciaPenaD,,0.1,FALSE,,,HFE Lagrangian sampling.
D01730,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,21,-2.1,14,,TRUE,3,Day,16:12:58,181,,,Net,0.9534,204.39,1.13,14.92,FALSE,FALSE,,GarciaPenaD,,0.12,FALSE,,,HFE Lagrangian sampling.
D01731,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,22,-1,28,,TRUE,3,Day,16:26:36,180,,,Net,0.9699,77.2,0.43,5.64,FALSE,FALSE,,GarciaPenaD,,0.12,FALSE,,,HFE Lagrangian sampling.
D01732,LF20131110,GrandCanyon,CRLeesFerry,11/16/2013,23,0,23.5,,TRUE,3,Day,16:39:29,178,,,Net,0.6989,67.73,0.38,4.94,TRUE,FALSE,,GarciaPenaD,,0.12,FALSE,,,HFE Lagrangian sampling. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01733,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,"1,1",0,22.5,,TRUE,4,Day,09:03:02,313,,,Net,0.6037,49.79,0.16,10.09,TRUE,FALSE,,EvansM,,0.42,FALSE,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
D01734,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,"2,2",0,23.5,,TRUE,4,Day,09:15:13,296,,,Net,0.6223,68.08,0.23,13.8,TRUE,FALSE,,EvansM,,0.58,FALSE,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
D01735,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,"3,3",0,21.5,,TRUE,4,Day,09:27:01,301,,,Net,0.8285,98.88,0.33,20.04,FALSE,FALSE,,EvansM,,0.45,FALSE,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
D01736,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,"4,4",0,17.5,,TRUE,4,Day,09:38:35,301,,,Net,0.7597,42.34,0.14,8.58,TRUE,FALSE,,EvansM,,0.2,FALSE,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
D01737,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,1,0,21.5,,TRUE,4,Day,09:51:39,350,,,Net,0.7954,111.29,0.32,22.56,FALSE,FALSE,,IngramA,,0.32,FALSE,,,HFE Lagrangian sampling.
D01738,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,2,-1,29,,TRUE,4,Day,10:09:41,303,,,Net,0.8267,73.03,0.24,14.8,FALSE,FALSE,,GarciaPenaD,,0.23,FALSE,,,HFE Lagrangian sampling.
D01739,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,3,-15,16,,TRUE,4,Day,11:28:56,305,,,Net,0.901,226.5,0.74,45.91,FALSE,FALSE,,QuigleyT,,0.25,FALSE,,,HFE Lagrangian sampling.
D01740,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,4,-14,20,,TRUE,4,Day,11:42:59,301,,,Net,0.8606,160.38,0.53,32.51,FALSE,FALSE,,IngramA,,0.08,FALSE,,,HFE Lagrangian sampling.
D01741,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,5,-13.3,9.5,,TRUE,4,Day,11:54:43,316,,,Net,0.9939,235.64,0.75,47.76,FALSE,FALSE,,IngramA,,0.13,FALSE,,,HFE Lagrangian sampling.
D01742,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,6,-12.9,27.5,,TRUE,4,Day,12:06:35,300,,,Net,0.8806,388.01,1.29,78.65,FALSE,FALSE,,IngramA,,0.7,FALSE,,,HFE Lagrangian sampling.
D01743,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,7,-12,9,,TRUE,4,Day,12:19:21,295,,,Net,0.9321,703.92,2.39,142.68,TRUE,FALSE,,QuigleyT,,0.78,FALSE,,,HFE Lagrangian sampling. Very many clicks (2017-07-05 JDM).
D01744,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,8,-11.5,28,,TRUE,4,Day,12:33:10,303,,,Net,0.8948,306.55,1.01,62.14,FALSE,FALSE,,QuigleyT,,0.48,FALSE,,,HFE Lagrangian sampling.
D01745,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,9,-11,10,,TRUE,4,Day,13:16:14,305,,,Net,0.9195,333.94,1.09,67.69,FALSE,FALSE,,QuigleyT,,0.73,FALSE,,,HFE Lagrangian sampling.
D01746,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,10,-10.5,18,,TRUE,4,Day,13:27:56,272,,,Net,0.8424,152.87,0.56,30.99,FALSE,FALSE,,QuigleyT,,0,FALSE,,,HFE Lagrangian sampling.
D01747,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,11,-10,12,,TRUE,4,Day,13:42:22,269,,,Net,0.912,316.67,1.18,64.19,FALSE,FALSE,,GarciaPenaD,,0.18,FALSE,,,HFE Lagrangian sampling.
D01748,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,12,-9,12,,TRUE,4,Day,13:55:43,240,,,Net,0.8819,227.36,0.95,46.09,FALSE,FALSE,,IngramA,,0.5,FALSE,,,HFE Lagrangian sampling.
D01749,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,13,-8,17,,TRUE,4,Day,14:07:50,244,,,Net,,246.48,1.01,49.96,FALSE,FALSE,,QuigleyT,,1,FALSE,,,HFE Lagrangian sampling.
D01750,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,14,-7.5,17,,TRUE,4,Day,14:21:20,240,,,Net,0.8714,75.8,0.32,15.36,FALSE,FALSE,,GarciaPenaD,,0.08,FALSE,,,HFE Lagrangian sampling.
D01751,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,15,-7,37,,TRUE,4,Day,14:35:04,255,,,Net,0.9601,61.49,0.24,12.46,FALSE,FALSE,,IngramA,,0.17,FALSE,,,HFE Lagrangian sampling.
D01752,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,16,-6.5,30.5,,TRUE,4,Day,14:46:46,241,,,Net,0.932,74.43,0.31,15.09,FALSE,FALSE,,GarciaPenaD,,0.1,FALSE,,,HFE Lagrangian sampling.
D01753,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,17,-6,14,,TRUE,4,Day,14:57:57,244,,,Net,0.8666,105.72,0.43,21.43,FALSE,FALSE,,IngramA,,0.12,FALSE,,,HFE Lagrangian sampling.
D01754,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,18,-5.5,23,,TRUE,4,Day,15:11:20,241,,,Net,0.8771,167.48,0.69,33.95,FALSE,FALSE,,IngramA,,0.27,FALSE,,,HFE Lagrangian sampling.
D01755,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,19,-4.9,18,,TRUE,4,Day,15:22:32,243,,,Net,0.8665,143.81,0.59,29.15,FALSE,FALSE,,IngramA,,0.28,FALSE,,,HFE Lagrangian sampling.
D01756,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,20,-4,15,,TRUE,4,Day,15:34:40,236,,,Net,0.9308,356.96,1.51,72.36,FALSE,FALSE,,IngramA,,0.4,FALSE,,,HFE Lagrangian sampling.
D01757,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,21,-3.5,13.5,,TRUE,4,Day,15:47:27,243,,,Net,0.8754,150.29,0.62,30.46,FALSE,FALSE,,GarciaPenaD,,0.28,FALSE,,,HFE Lagrangian sampling.
D01758,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,22,-2.9,37,,TRUE,4,Day,15:59:06,242,,,Net,0.8005,102.3,0.42,20.74,FALSE,FALSE,,IngramA,,0.47,FALSE,,,HFE Lagrangian sampling.
D01759,LF20131110,GrandCanyon,CRLeesFerry,11/17/2013,23,-2.1,13,,TRUE,4,Day,16:09:22,238,,,Net,0.8962,216.52,0.91,43.89,FALSE,FALSE,,GarciaPenaD,,0.3,FALSE,,,HFE Lagrangian sampling.
D01760,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,"1,1",0,25,,TRUE,4,Day,11:44:00,290,,,Net,,151.98,0.52,30.81,FALSE,FALSE,,IngramA,,6.3,FALSE,,,"Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #)."
D01761,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,"2,2",0,25.5,,TRUE,4,Day,11:30:10,310,,,Net,,204.52,0.66,41.46,FALSE,FALSE,,,,0,FALSE,,,"Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Started sampling day with sample '2,2', so time and clicks are out of order.  All sample informatio"
D01762,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,"3,3",0,21,,TRUE,4,Day,12:01:58,287,,,Net,,204.52,0.71,41.46,FALSE,FALSE,,IngramA,,7.72,FALSE,,,"Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #)."
D01763,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,"4,4",0,20,,TRUE,4,Day,12:14:30,288,,,Net,,206.24,0.72,41.8,FALSE,FALSE,,QuigleyT,,0.4,FALSE,,,"Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #)."
D01764,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,5,-0.2,23,,TRUE,4,Day,12:39:13,287,,,Net,,166.16,0.58,33.68,FALSE,FALSE,,KortenhoevenE,,7.43,FALSE,,,Abbreviated Lees Ferry Lagrangian sampling.
D01765,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,6,-2.1,15,,TRUE,4,Day,13:36:20,240,,,Net,,343.7,1.43,69.67,FALSE,FALSE,,KortenhoevenE,,7.9,FALSE,,,Abbreviated Lees Ferry Lagrangian sampling.
D01766,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,7,-3.4,12,,TRUE,4,Day,13:53:19,281,,,Net,,243.71,0.87,49.4,FALSE,FALSE,,EvansM,,1.7,FALSE,,,Abbreviated Lees Ferry Lagrangian sampling.
D01767,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,8,-4.9,19,,TRUE,4,Day,14:12:44,306,,,Net,,275.56,0.9,55.86,FALSE,FALSE,,KortenhoevenE,,8.55,FALSE,,,Abbreviated Lees Ferry Lagrangian sampling.
D01768,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,9,-8,25,,TRUE,4,Day,14:40:30,254,,,Net,,373.48,1.47,75.7,FALSE,FALSE,,LassiterL,,7.82,FALSE,,,Abbreviated Lees Ferry Lagrangian sampling.
D01769,LF20140103,GrandCanyon,CRLeesFerry,01/03/2014,10,-11,14,,TRUE,4,Day,15:08:46,309,,,Net,,249.58,0.81,50.59,FALSE,FALSE,,LassiterL,,3.62,FALSE,,,Abbreviated Lees Ferry Lagrangian sampling.
D01770,GC20140109,GrandCanyon,CRLeesFerry,01/09/2014,1,-3.4,13,10,FALSE,4,Day,16:30:00,300,,,Net,0.9348,232.52,0.78,47.13,FALSE,FALSE,,LassiterL,,1.13,FALSE,,,Natal Origins 2014 January trip.
D01771,GC20140109,GrandCanyon,CRLeesFerry,01/09/2014,2,-3.4,13,10,FALSE,4,Crepuscular,17:00:00,302,,,Net,0.9336,241.1,0.8,48.87,FALSE,FALSE,,IngramA,,1.27,FALSE,,,Natal Origins 2014 January trip.
D01772,GC20140109,GrandCanyon,CRLeesFerry,01/09/2014,3,-3.4,13,3,FALSE,4,Crepuscular,17:13:10,298,,,Net,0.9418,250.98,0.84,50.87,FALSE,FALSE,,LassiterL,,1.02,FALSE,,,Natal Origins 2014 January trip.
D01773,GC20140109,GrandCanyon,CRLeesFerry,01/09/2014,4,-3.4,13,10,FALSE,4,Crepuscular,17:30:01,304,,,Net,0.8892,238.31,0.78,48.31,FALSE,FALSE,,LassiterL,,1.53,FALSE,,,Natal Origins 2014 January trip.
D01774,GC20140109,GrandCanyon,CRLeesFerry,01/09/2014,5,-3.4,13,3,FALSE,4,Crepuscular,17:40:42,296,,,Net,0.8654,249.39,0.84,50.55,FALSE,FALSE,,IngramA,,1.5,FALSE,,,Natal Origins 2014 January trip.
D01775,GC20140109,GrandCanyon,CRLeesFerry,01/09/2014,6,-3.4,13,10,FALSE,4,Crepuscular,18:00:02,308,,,Net,0.9806,245.3,0.8,49.72,FALSE,FALSE,,IngramA,,1.05,FALSE,,,Natal Origins 2014 January trip.
D01776,GC20140109,GrandCanyon,CRLeesFerry,01/09/2014,7,-3.4,13,10,FALSE,4,Crepuscular,18:30:12,318,,,Net,0.9501,260.37,0.82,52.78,FALSE,FALSE,,IngramA,,0.95,FALSE,,,Natal Origins 2014 January trip.
D01777,GC20140109,GrandCanyon,CRLeesFerry,01/10/2014,1,-3.4,13,10,FALSE,4,Day,11:54:28,294,,,Net,0.917,251.33,0.85,50.94,FALSE,FALSE,,LassiterL,,2.17,FALSE,,,Natal Origins 2014 January trip.
D01778,GC20140109,GrandCanyon,CRLeesFerry,01/10/2014,2,-3.4,13,3,FALSE,4,Day,12:11:24,305,,,Net,0.9094,273.17,0.9,55.37,FALSE,FALSE,,IngramA,,0.6,FALSE,,,Natal Origins 2014 January trip.
D01779,GC20140109,GrandCanyon,CRLeesFerry,01/10/2014,4,-3.4,13,3,FALSE,4,Day,12:33:55,303,,,Net,0.8817,273.41,0.9,55.42,FALSE,FALSE,,LassiterL,,2.85,FALSE,,,Natal Origins 2014 January trip.
D01780,GC20140109,GrandCanyon,CRLeesFerry,01/10/2014,3,-3.4,13,10,FALSE,4,Day,12:22:20,304,,,Net,0.8804,265.23,0.87,53.76,FALSE,FALSE,,LassiterL,,1.8,FALSE,,,Natal Origins 2014 January trip.
D01781,GC20140109,GrandCanyon,CRLeesFerry,01/10/2014,5,-3.4,13,10,FALSE,4,Day,12:45:45,299,,,Net,0.8756,247.56,0.83,50.18,FALSE,FALSE,,LassiterL,,1.8,FALSE,,,Natal Origins 2014 January trip.
D01782,GC20140109,GrandCanyon,CRLeesFerry,01/10/2014,6,-3.4,13,3,FALSE,4,Day,12:58:46,299,,,Net,0.8795,247.96,0.83,50.26,FALSE,FALSE,,LassiterL,,1.77,FALSE,,,Natal Origins 2014 January trip.
D01797,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,1,19,24,21,FALSE,4,Day,12:14:20,234,,,Net,0.9105,170.55,0.73,34.57,FALSE,FALSE,,IngramA,,1.83,FALSE,,,Natal Origins 2014 January trip.
D01798,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,2,19,24,3,FALSE,4,Day,12:25:41,241,,,Net,0.8809,215.95,0.9,43.77,FALSE,FALSE,,LassiterL,,1.23,FALSE,,,Natal Origins 2014 January trip.
D01799,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,3,19,24,21,FALSE,4,Day,12:36:17,176,,,Net,1.0036,128.82,0.73,26.11,FALSE,FALSE,,IngramA,,0.87,FALSE,,,Natal Origins 2014 January trip.
D01800,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,4,19,24,3,FALSE,4,Day,12:45:47,181,,,Net,0.8838,178.13,0.98,36.11,FALSE,FALSE,,LassiterL,,0.77,FALSE,,,Natal Origins 2014 January trip.
D01801,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,5,19,24,21,FALSE,4,Day,12:55:32,195,,,Net,0.8369,155.32,0.8,31.48,FALSE,FALSE,,IngramA,,1.12,FALSE,,,Natal Origins 2014 January trip.
D01802,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,6,19,24,3,FALSE,4,Day,13:04:10,176,,,Net,0.8902,170.06,0.97,34.47,FALSE,FALSE,,IngramA,,0.4,FALSE,,,Natal Origins 2014 January trip.
D01803,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,7,19,26,23,FALSE,4,Day,16:26:30,174,,,Net,0.8626,151.98,0.87,30.81,FALSE,FALSE,,IngramA,,1.27,FALSE,,,Natal Origins 2014 January trip.
D01804,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,8,19,26,23,FALSE,4,Crepuscular,17:02:33,174,,,Net,0.8345,120.75,0.69,24.48,FALSE,FALSE,,QuigleyT,,1.73,FALSE,,,Natal Origins 2014 January trip.
D01805,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,9,19,26,3,FALSE,4,Crepuscular,17:14:55,179,,,Net,0.9337,206.81,1.16,41.92,FALSE,FALSE,,LassiterL,,1.73,FALSE,,,Natal Origins 2014 January trip.
D01806,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,10,19,26,23,FALSE,4,Crepuscular,17:31:19,180,,,Net,0.7416,140.53,0.78,28.49,TRUE,FALSE,,LassiterL,,0.6,FALSE,,,Natal Origins 2014 January trip.
D01807,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,11,19,26,3,FALSE,4,Crepuscular,17:44:48,179,,,Net,0.9891,218.8,1.22,44.35,FALSE,FALSE,,LassiterL,,0.95,FALSE,,,Natal Origins 2014 January trip.
D01808,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,12,19,26,23,FALSE,4,Crepuscular,17:58:31,181,,,Net,0.7938,141.12,0.78,28.61,FALSE,FALSE,,IngramA,,2.45,FALSE,,,Natal Origins 2014 January trip.
D01809,GC20140109,GrandCanyon,CRGrandCanyon,01/12/2014,13,19,26,23,FALSE,4,Crepuscular,18:32:21,188,,,Net,0.8014,157.07,0.84,31.84,FALSE,FALSE,,QuigleyT,,1.58,FALSE,,,Natal Origins 2014 January trip.
D01816,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,13,61.35,16,13,FALSE,4,Crepuscular,18:32:22,115,,,Net,0.7566,94.34,0.82,19.12,TRUE,FALSE,,LassiterL,,0.85,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Short sample duration verified (2017-06-28 JDM).
D01817,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,1,39.7,36,33,FALSE,4,Day,12:36:06,174,,,Net,0.8982,127.48,0.73,25.84,FALSE,FALSE,,LassiterL,,1.17,FALSE,,,Natal Origins 2014 January trip.
D01818,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,2,39.7,36,3,FALSE,4,Day,12:48:04,185,,,Net,0.908,135.2,0.73,27.41,FALSE,FALSE,,EvansM,,1.6,FALSE,,,Natal Origins 2014 January trip.
D01819,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,3,39.7,36,33,FALSE,4,Day,12:57:30,190,,,Net,0.6653,99.58,0.52,20.18,TRUE,FALSE,,LassiterL,,1.58,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01820,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,4,39.7,36,3,FALSE,4,Day,13:10:51,176,,,Net,0.8772,118.74,0.67,24.07,FALSE,FALSE,,EvansM,,1.9,FALSE,,,Natal Origins 2014 January trip.
D01821,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,5,39.7,36,33,FALSE,4,Day,13:21:40,120,,,Bomb,0.374,121.99,1.02,24.73,TRUE,TRUE,,LassiterL,,1.33,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01822,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,6,39.7,36,3,FALSE,4,Day,13:32:06,178,,,Net,,,,,TRUE,TRUE,,IngramA,,0,FALSE,,,Natal Origins 2014 January trip. No end clicks recorded; unusable sample.
D01823,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,7,39.7,40,37,FALSE,4,Day,16:30:34,168,,,Net,0.7222,124.2,0.74,25.18,TRUE,FALSE,,QuigleyT,,2.52,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01824,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,8,39.7,40,37,FALSE,4,Crepuscular,17:02:53,164,,,Net,0.7504,123.77,0.75,25.09,TRUE,FALSE,,QuigleyT,,1.88,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01825,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,9,39.7,40,3,FALSE,4,Crepuscular,17:14:45,190,,,Net,0.7958,157.23,0.83,31.87,TRUE,FALSE,,LassiterL,,0.98,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01826,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,10,39.7,40,37,FALSE,4,Crepuscular,17:30:59,161,,,Net,0.8976,138.4,0.86,28.05,FALSE,FALSE,,LassiterL,,1.55,FALSE,,,Natal Origins 2014 January trip.
D01827,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,11,39.7,40,3,FALSE,4,Crepuscular,17:39:30,176,,,Net,0.9404,147.36,0.84,29.87,FALSE,FALSE,,LassiterL,,1.1,FALSE,,,Natal Origins 2014 January trip.
D01828,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,12,39.7,40,37,FALSE,4,Crepuscular,17:58:26,185,,,Net,1.0894,140.63,0.76,28.51,FALSE,FALSE,,LassiterL,,1.48,FALSE,,,Natal Origins 2014 January trip.
D01829,GC20140109,GrandCanyon,CRGrandCanyon,01/14/2014,13,39.7,40,37,FALSE,4,Crepuscular,18:32:40,178,,,Net,0.7971,134.61,0.76,27.29,TRUE,FALSE,,IngramA,,3,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01837,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,1,61.35,16,13,FALSE,4,Day,12:19:20,180,,,Net,1.0171,260.31,1.45,52.76,FALSE,FALSE,,EvansM,,3.63,FALSE,,,Natal Origins 2014 January trip.
D01838,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,2,61.35,16,3,FALSE,4,Day,12:29:37,179,,,Net,0.6945,173.21,0.97,35.11,TRUE,FALSE,,EvansM,,1.88,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01839,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,3,61.35,16,13,FALSE,4,Day,12:38:18,192,,,Net,0.6894,174.98,0.91,35.47,TRUE,FALSE,,EvansM,,4.43,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01840,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,4,61.35,16,3,FALSE,4,Day,12:48:32,177,,,Net,0.7224,113.95,0.64,23.1,TRUE,FALSE,,LassiterL,,0.9,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01841,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,5,61.35,16,13,FALSE,4,Day,12:56:15,191,,,Net,0.725,181.25,0.95,36.74,TRUE,FALSE,,QuigleyT,,3.97,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01842,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,6,61.35,16,3,FALSE,4,Day,13:05:22,204,,,Net,0.8401,239.22,1.17,48.49,FALSE,FALSE,,EvansM,,2.1,FALSE,,,Natal Origins 2014 January trip.
D01843,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,7,61.35,16,13,FALSE,4,Day,16:32:50,170,,,Net,0.8869,165.25,0.97,33.5,FALSE,FALSE,,LassiterL,,1.2,FALSE,,,Natal Origins 2014 January trip.
D01844,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,8,61.35,16,13,FALSE,4,Crepuscular,17:02:40,185,,,Net,0.7885,162.34,0.88,32.91,TRUE,FALSE,,EvansM,,1.98,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D01845,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,9,61.35,16,3,FALSE,4,Crepuscular,17:09:17,186,,,Net,0.8434,165.49,0.89,33.54,FALSE,FALSE,,LassiterL,,0.82,FALSE,,,Natal Origins 2014 January trip.
D01846,GC20140109,GrandCanyon,CRGrandCanyon,01/16/2014,10,61.35,16,13,FALSE,4,Crepuscular,17:31:47,174,,,Net,0.7461,137.73,0.79,27.92,TRUE,FALSE,,LassiterL,,0.6,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
